"Country","y1970","y1971","y1972","y1973","y1974","y1975","y1976","y1977","y1978","y1979","y1980","y1981","y1982","y1983","y1984","y1985","y1986","y1987","y1988","y1989","y1990","y1991","y1992","y1993","y1994","y1995","y1996","y1997","y1998","y1999","y2000","y2001","y2002","y2003","y2004","y2005","y2006","y2007","y2008","y2009","y2010","y2011","y2012","y2013","y2014","y2015","y2016","y2017","y2018","y2019","y2020","y2021","y2022","y2023","y2024","y2025","y2026","y2027","y2028","y2029","y2030","y2031","y2032"
"Myanmar",4.31644630432129,4.49471426010132,4.60419797897339,4.55962419509888,4.80321598052979,5.0026798248291,5.30686235427856,5.62274217605591,5.98922204971313,6.30073833465576,6.80092477798462,7.23317432403565,7.63851261138916,7.97392654418945,8.36725902557373,8.60580921173096,8.51481628417969,8.17374420166016,7.24582481384277,7.51357984542847,7.72523212432861,7.67497062683105,8.41644477844238,8.92474842071533,9.59213733673096,10.2586040496826,10.9195365905762,11.5366640090942,12.2134284973144,13.5502042770386,15.412805557251,17.1612339019775,19.2249622344971,21.8864631652832,24.8552894592285,28.2278900146484,31.9189987182617,35.7465438842773,39.4124603271484,43.5704803466797,47.7682495117188,50.4392051696777,54.1377410888672,58.699390411377,63.3900108337402,67.8227691650391,71.7226257324219,76.3164443969727,81.4681549072266,83.8209228515625,86.4812098432134,77.8330888588921,77.4828399590272,79.2649452780848,81.2465689100369,83.1964865638777,85.1932023207531,87.1526459335072,89.1571567484202,91.1186142393989,93.1232237961144,95.1719347640336,97.2657173742238
"Philippines",51.2710990905762,54.0544204711914,56.998649597168,62.0832977294922,64.2922973632812,67.8700180053711,73.8470764160156,77.9840240478516,82.017448425293,86.6429595947266,91.104133605957,94.2228775024414,97.6331100463867,99.4633560180664,92.1789703369141,85.4438171386719,88.3632431030273,92.1731414794922,98.3971710205078,104.503028869629,107.676750183105,107.054016113281,107.415435791016,109.688674926758,114.501403808594,119.85856628418,126.865348815918,133.443771362305,132.674179077148,136.763092041016,142.796020507812,147.150207519531,152.618667602539,160.382247924805,170.918121337891,179.365753173828,188.901596069336,201.21662902832,209.958480834961,212.99934387207,228.621780395508,237.44255065918,253.81884765625,270.952972412109,288.153015136719,306.445861816406,328.355102539062,351.113342285156,373.379119873047,395.933380126953,358.030559363905,378.073054826063,404.538168663888,430.024073289712,456.487085455602,482.28746756507,507.848704265909,532.733291259261,557.771754932338,583.429255127293,609.683571608021,637.119332330382,665.789702285249
"Thailand",34.8582611083984,36.5647010803223,38.1291275024414,42.0321884155273,43.9094543457031,46.0919303894043,50.3908386230469,55.3510398864746,61.0498428344727,64.3292999267578,67.6574020385742,71.6538314819336,75.4889984130859,79.704460144043,84.2893981933594,88.2065353393555,93.0877304077148,101.948699951172,115.495750427246,129.575271606445,144.045166015625,156.372909545898,169.013153076172,182.959976196289,197.591323852539,213.636352539062,225.710983276367,219.495834350586,202.739456176758,212.009323120117,221.454864501953,229.082336425781,243.168640136719,260.650665283203,277.043884277344,288.645477294922,302.984832763672,319.452514648438,324.965301513672,322.721038818359,346.968353271484,349.883331298828,375.224670410156,385.308807373047,389.101898193359,401.295928955078,415.057281494141,431.934539794922,449.863098144531,460.533325195312,432.001032956896,438.767444919515,452.018298149339,471.512604430277,488.218932698476,507.570431405063,526.858107556427,546.35185778724,566.020524146539,585.831242491668,605.163673214547,625.134074142063,645.763498290664
"Vietnam",20.4155864715576,21.1923980712891,21.6081943511963,21.3011436462402,21.8298377990723,22.4816761016846,24.9544372558594,28.3387565612793,28.8403568267822,30.7775611877441,29.6695709228516,29.0465068817139,28.6979465484619,28.3822708129883,28.0984497070312,29.1678352355957,29.9814128875732,31.0557880401611,32.650505065918,35.0550575256348,36.8431854248047,39.0393486022949,42.4147109985352,45.838737487793,49.8904113769531,54.6501998901367,59.7545356750488,64.6257781982422,68.3511047363281,71.613899230957,76.4745635986328,81.2105484008789,86.3437271118164,92.3006362915039,99.2567901611328,106.747940063477,114.196769714355,122.338432312012,129.264953613281,136.242538452148,144.993713378906,154.041778564453,162.124908447266,170.915130615234,181.142105102539,193.241104125977,205.242965698242,219.224609375,234.736465454102,251.208969116211,258.508703073154,265.140803073918,280.938773234735,300.96215947714,320.808902059035,342.990975211526,365.285388600275,387.933081996765,411.984932340641,437.116012820521,462.468742397844,489.291930339007,517.67086323192
"Other Southeast Asia",19.0373458862305,21.2909274101257,23.9679503440857,26.45268201828,28.3963093757629,29.2836995124817,32.3178052902222,34.8611927032471,37.482593536377,42.6058511734009,44.9053507447243,46.4308103621006,50.9826740026474,54.5161306858063,58.4861693382263,58.1618151664734,58.653284072876,63.9280416965485,69.9107592105865,76.0814607143402,82.6881721019745,87.8313007354736,93.4558167457581,102.905121088028,113.447765827179,121.334416627884,129.891855239868,139.571692943573,136.943286895752,144.565094947815,156.797367095947,155.892830371857,162.0957903862,169.335680007935,184.598373889923,197.29395198822,214.45522069931,232.53542804718,236.847277641296,237.516251564026,269.959873199463,286.900851249695,299.603602409363,313.516997337341,325.46298122406,335.324987411499,346.005220413208,361.024443626404,373.466795921326,377.291763305664,363.583065150473,390.094004510417,405.678565985955,420.460526268301,431.374657063204,443.065267692864,454.941985918473,467.118216801465,479.599381686179,492.39089906119,505.052596742717,518.062410939522,531.431028119322
"Brunei",4.53109073638916,4.9839015007019,5.48955297470093,6.01509046554565,6.70842790603638,6.7322735786438,8.08919048309326,8.97226333618164,9.58020782470703,11.741735458374,10.920202255249,8.75508403778076,9.1014928817749,9.14713382720947,9.20200538635254,9.06482601165771,8.81867408752441,8.99585247039795,9.09456920623779,8.99687767028809,9.09489154815674,9.38101100921631,9.82741451263428,9.857346534729,10.1673994064331,10.6227674484253,10.928524017334,10.767746925354,10.7076082229614,11.0344209671021,11.3488388061523,11.6602544784546,12.1117515563965,12.4634704589844,12.5263271331787,12.5748672485352,13.1278743743897,13.1481676101685,12.8931312561035,12.6656265258789,12.9948015213013,13.4814987182617,13.6045637130737,13.3153266906738,12.981330871582,12.9303951263428,12.6099901199341,12.7775278091431,12.7842016220093,13.2788372039795,13.2921160411835,14.195979931984,15.019346768039,15.4699271710802,15.9556055346163,16.4364947209452,16.9131530835276,17.3867213618016,17.8561628468609,18.3204230638503,18.7784336404465,19.2478944814577,19.7290918434941
"Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.295887947082519,0.325488150119781,0.375391393899918,1.93173348903656,2.00203442573547,2.10421323776245,2.21089601516724,2.31890106201172,2.28583836555481,2.23988842964172,2.55774283409119,2.72922873497009,2.84649181365967,3.00475263595581,3.18241047859192,3.44206380844116,3.68408417701721,3.93932914733887,4.21004343032837,4.37708187103271,4.6968879699707,4.9692497253418,5.25505208969116,5.56608533859253,5.90377998352051,6.27912378311157,6.725417137146,7.30509901046753,7.86005401611328,8.47509670257568,9.11087894439697,9.88775539398193,10.6825971603394,11.5399932861328,12.4662275314331,13.4151525497437,14.3904418945312,15.4010591506958,16.4625835418701,17.4911575317383,18.3048267364502,18.9044867253771,19.3392899200608,19.9774864874228,20.69667600097,21.6901164490166,22.9481432030595,24.2561873218638,25.6145337887556,27.0233331471372,28.482593162854,29.9921706548115,31.5817557567221,33.2555888720658
"Singapore",14.5062551498413,16.3070259094238,18.4783973693848,20.4375915527344,21.6878814697266,22.5514259338379,24.2286148071289,25.8889293670654,27.9023857116699,30.5682277679443,33.6596603393555,37.3003349304199,39.9494476318359,43.3669624328613,47.1799507141113,46.8860931396484,47.5157089233398,52.6463508605957,58.576301574707,64.5268402099609,70.8640518188477,75.6037979125977,80.623649597168,89.865364074707,99.8383026123047,107.027565002441,115.024002075195,124.593902587891,121.858596801758,128.833786010742,140.479278564453,138.977523803711,144.417953491211,150.96842956543,165.792922973633,177.993667602539,194.022247314453,211.527206420898,215.479049682617,215.73974609375,247.07731628418,262.736755371094,274.459045410156,287.735443115234,299.066497802734,308.004150390625,317.994171142578,331.784332275391,343.191436767578,345.708099365234,331.386462383912,356.558734658372,370.681732730493,384.293923096251,393.728935079571,403.68062976886,413.772645513081,424.116961650908,434.719885692181,445.587882834485,456.281992447459,467.232760701342,478.446347403762
"South Asia",281.753491163254,283.500367879868,278.377665281296,289.079525947571,296.167175292969,316.731685161591,324.858096599579,345.197846889496,366.305265903473,363.023494720459,387.652535423636,412.878960087895,427.866229489446,456.40858052671,476.400966107845,499.715416401625,524.222402840853,544.962240517139,588.767141073942,618.683726489544,651.859359115362,665.153883814812,703.348051548004,733.405341506004,776.612277597189,830.732694238424,886.713167071342,919.872400343418,969.766887903214,1043.10288691521,1085.55217432976,1133.25515878201,1175.29563701153,1260.47498935461,1355.22714263201,1457.70542365313,1568.56202507019,1682.08646392822,1736.69229328632,1857.58604848385,1996.37312221527,2098.0731972456,2213.16152369976,2346.43108201027,2508.23360109329,2693.14831829071,2900.01188087463,3096.92504525185,3286.21784353256,3443.58292937279,3265.17556857626,3520.9719516431,3727.79906208812,3942.05642478224,4177.27044505277,4422.26844346107,4679.68163864399,4951.31860649016,5237.51823094206,5539.44163450234,5849.59450683449,6177.2535114652,6523.41267820344
"Bangladesh",32.8948173522949,31.0923500061035,26.7475891113281,27.6371288299561,30.2880687713623,29.0498294830322,30.6944446563721,31.5149230957031,33.7442398071289,35.3645133972168,35.6541976928711,38.2334022521973,39.049430847168,40.5649566650391,42.5134162902832,43.9342193603516,45.767765045166,47.4943084716797,48.6418952941895,50.0216598510742,52.8340072631836,54.6753959655762,57.6512031555176,60.3674736022949,62.7158470153809,65.9276962280273,68.909553527832,72.0035247802734,75.7311630249023,79.2679290771484,83.4638137817383,87.7015075683594,91.0632171630859,95.3792190551758,100.376647949219,106.937202453613,114.071952819824,122.123840332031,129.468109130859,135.999938964844,143.577575683594,152.858993530273,162.827590942383,172.619415283203,183.081970214844,195.078674316406,208.955612182617,224.176315307617,241.804885864258,261.518493652344,270.695532951527,289.482813498608,306.908845209502,325.851670503245,347.148197657109,368.882703618947,391.015665836083,414.085590493314,437.688468361627,462.199022172466,487.619968391952,514.439066653509,542.733215319452
"India",201.528930664062,204.839920043945,203.706527709961,210.419723510742,212.91389465332,232.39533996582,236.260314941406,253.400436401367,267.876007080078,253.844192504883,270.942687988281,287.216033935547,297.198913574219,318.861419677734,331.044281005859,348.438354492188,365.081726074219,379.558532714844,416.1015625,440.848571777344,465.242736816406,470.159545898438,495.935577392578,519.496337890625,554.089233398438,596.058654785156,641.058227539062,667.019958496094,708.271240234375,770.923156738281,800.534240722656,839.151794433594,871.072875976562,939.542541503906,1013.98193359375,1094.32397460938,1182.53466796875,1273.12646484375,1312.42395019531,1415.60522460938,1535.8974609375,1616.39916992188,1704.595703125,1813.45300292969,1947.83410644531,2103.587890625,2277.26635742188,2437.6728515625,2586.8486328125,2716.80834960938,2536.84519626337,2758.75316562118,2945.93633270442,3122.47706884914,3311.76432661311,3511.44687847842,3722.13369118713,3945.46171265835,4182.18941541786,4433.12078034293,4690.24179405832,4962.27582705963,5250.08783449388
"Pakistan",34.2450637817383,34.4054565429688,34.6853141784668,37.1355781555176,38.4502449035645,40.0695457458496,42.1356086730957,43.7989921569824,47.3241729736328,49.1028175354004,54.1190185546875,58.4056587219238,62.2239189147949,66.4416885375977,69.8070983886719,75.10693359375,79.2390594482422,84.3518371582031,90.7838973999023,95.2865753173828,99.5350112915039,104.573036193848,112.631332397461,114.611106872559,118.894592285156,124.794876098633,130.843154907227,132.170425415039,135.541076660156,140.502075195312,146.487579345703,151.694351196289,155.499359130859,164.482604980469,176.895889282227,188.427337646484,199.542633056641,209.186157226562,212.745269775391,218.769485473633,222.284439086914,228.39372253418,236.403549194336,246.796936035156,258.333953857422,270.556121826172,285.509033203125,301.367004394531,318.9560546875,322.109985351562,319.097002265157,333.993237204779,343.147114900528,353.211849913625,370.132834017851,387.576534918175,405.792631320086,424.459091973816,443.559751112638,463.076380584605,483.451741771952,504.723618870973,526.931458582638
"Other South Asia",13.0846793651581,13.16264128685,13.2382342815399,13.887095451355,14.5149669647217,15.2169699668884,15.7677283287048,16.4834952354431,17.3608460426331,24.711971282959,26.9366311877966,29.0238651782274,29.393966153264,30.5405156463385,33.0361704230309,32.2359089553356,34.1338522732258,33.5575621724129,33.2397858798504,32.5269195437431,34.2476037442684,35.7459057569504,37.1299386024475,38.9304231405258,40.9126048982143,43.9514671266079,45.9022310972214,48.6784916520119,50.2234079837799,52.4097259044647,55.06654047966,54.7075055837631,57.6601847410202,61.0706238150597,63.9726718068123,68.0169089436531,72.4127712249756,77.6500015258789,82.054964184761,87.211399435997,94.6136465072632,100.42131125927,109.334680438042,113.561727762222,118.983570575714,123.925631523132,128.280878067017,133.708873987198,138.608270168304,143.146100759506,138.537837096205,138.742735318532,131.806769273667,140.515835516233,148.225086764699,154.362326445529,160.739650300698,167.312211364681,174.08059604994,181.045451402343,188.281002612264,195.81499888109,203.660169807473
"Afghanistan",NA,NA,NA,NA,NA,NA,NA,NA,NA,6.42368745803833,7.80388069152832,8.6670618057251,8.21330547332764,8.72828674316406,9.88469505310059,7.86609792709351,8.6738748550415,7.59247541427612,6.30233764648438,4.81784629821777,4.87118530273438,4.91015481948853,4.95925617218018,4.80551958084106,4.66135358810425,5.88262844085693,6.23558616638184,6.60972118377685,6.34533262252808,6.61183643341065,6.49282360076904,6.07078981399536,7.52078914642334,8.18504619598389,8.3007926940918,9.23294734954834,9.72759342193604,11.0725622177124,11.5071573257446,13.9686002731323,15.9748315811157,16.0429420471191,18.0887832641602,19.1018905639648,19.6223297119141,19.907112121582,20.3570747375488,20.8996486663818,21.2842216491699,21.9017276763916,21.3868321465799,17.5372023601955,15.064456827408,14.8686188886517,15.2564973554532,15.5329679491095,15.8436273080917,16.1921871164245,16.5807996226608,17.0119003970373,17.5222574089484,18.0479251312169,18.5893628851534
"Bhutan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.157100662589073,0.178949788212776,0.185059025883675,0.205990538001061,0.215223252773285,0.224287956953049,0.250598222017288,0.322510540485382,0.338595122098923,0.363761603832245,0.403325885534286,0.401680827140808,0.420161724090576,0.428507685661316,0.449725240468979,0.481539338827133,0.50833785533905,0.535655081272125,0.567333936691284,0.612629652023315,0.655103445053101,0.709797739982605,0.78782069683075,0.849454343318939,0.900495827198029,0.966117203235626,1.03374290466309,1.22354698181152,1.28227055072784,1.36880242824554,1.53231811523438,1.65463721752167,1.73932826519012,1.77620148658752,1.87880373001099,2.0035982131958,2.16643142700195,2.26721024513245,2.335853099823,2.4596517086029,2.21180881197849,2.31355201732951,2.39452633793604,2.5381979182122,2.69175889226404,2.85223267461647,3.02051440513895,3.19570424639818,3.37785938234755,3.56701950453764,3.76320557728721,3.97018188403801,4.18854188766009
"Nepal",3.7182891368866,3.67384123802185,3.78838419914246,3.77033138275146,4.00912857055664,4.06752061843872,4.24643182754517,4.37454557418823,4.56727647781372,4.67546987533569,4.56702709197998,4.94800758361816,5.13501167297363,4.98212146759033,5.46444654464722,5.80023193359375,6.06505012512207,6.16789054870605,6.64262104034424,6.93022298812866,7.25144147872925,7.71322393417358,8.02996063232422,8.33910179138184,9.02424335479736,9.33724403381348,9.83475971221924,10.33127784729,10.6429100036621,11.1125364303589,11.801513671875,12.3679733276367,12.3828325271606,12.8713397979736,13.4740543365478,13.9428405761719,14.4119634628296,14.9036359786987,15.8134489059448,16.5302848815918,17.326452255249,17.9193344116211,18.7760925292969,19.5513343811035,20.7222595214844,21.4108409881592,21.5368824005127,23.3079681396484,24.8698329925537,26.6085357666016,26.0528487744836,26.7562756913947,27.8265267190504,29.2735061084411,30.7631528684825,32.3320736647752,33.9810093908444,35.7140408373707,37.535456886017,39.4497651514073,41.501152864036,43.6592127338087,45.9294917126934
"Sri Lanka",9.36639022827148,9.48880004882812,9.44985008239746,10.1167640686035,10.505838394165,11.1494493484497,11.5212965011597,12.1089496612549,12.7935695648193,13.612813949585,14.4086227416992,15.2298460006714,15.8605899810791,16.624116897583,17.4718055725098,18.3452911376953,19.1443290710449,19.4746856689453,19.9562320709229,20.4150886535644,21.7216510772705,22.7208461761475,23.7205600738525,25.3572940826416,26.7772827148438,28.2500553131104,29.3235473632812,31.2018375396729,32.6678314208984,34.0727233886719,36.1170997619629,35.5589447021484,36.9687423706055,39.1647834777832,41.2973289489746,43.8750038146973,47.2394714355469,50.4502563476562,53.4520874023438,55.3437118530273,59.7800445556641,64.8043975830078,70.7304763793945,73.1323013305664,76.7601776123047,80.6040802001953,84.2204895019531,87.2340469360352,90.1183624267578,92.1761856079102,88.8863473631626,92.1357052496122,86.5212593892726,93.835512600928,99.5136776484996,103.645052157028,107.894499196623,112.210279164488,116.586480158915,121.016766349361,125.494386761992,130.137679132026,134.952773321966
"Oceania",402.701411411166,418.881003215909,436.139407709241,451.271603390575,470.962581083179,474.855357840657,485.640763655305,497.513743340969,502.094178318977,521.501394227147,535.969185128808,554.601756379008,570.834663629532,562.981696158648,588.749454766512,616.309108912945,640.194915503263,655.006174921989,686.86585137248,709.894707411528,731.494254976511,728.749556779861,733.677749276161,766.528749078512,798.41900447011,829.433878660202,861.815734922886,892.843958228827,928.570395022631,975.79624196887,1011.9671190083,1032.93495151401,1074.59310996532,1108.78609210253,1153.6514403224,1190.66901257634,1224.82726112008,1271.20677468181,1310.07259097695,1332.42830365896,1360.58041965962,1394.0153284967,1445.87742647529,1483.7339425683,1525.33175480366,1562.81508797407,1608.19814690948,1648.36454600096,1697.69513273239,1731.42727056146,1693.43012812106,1773.27492954471,1833.01317750775,1885.61055498754,1942.2201083455,1998.28468531383,2053.1466933558,2107.46902963728,2161.15846672398,2214.06364490343,2266.0971317127,2319.36880090071,2373.90860466334
"Australia",336.630676269531,350.108459472656,363.806976318359,373.314666748047,388.633850097656,393.880310058594,404.072509765625,418.609039306641,422.363067626953,439.441345214844,452.774261474609,467.887725830078,483.460876464844,472.725830078125,494.382690429688,520.333984375,541.341186523438,555.163208007812,587.033569335938,609.720764160156,631.491516113281,628.983032226562,631.577819824219,657.026672363281,683.193969726562,709.401733398438,736.916748046875,766.146484375,801.210693359375,841.860778808594,874.971984863281,891.86669921875,927.553649902344,955.249816894531,993.990417480469,1025.83959960938,1054.50744628906,1095.04602050781,1135.10180664062,1157.087890625,1181.01013183594,1210.09606933594,1257.50952148438,1290.01452636719,1322.69213867188,1351.69396972656,1389.14489746094,1422.03430175781,1463.84692382812,1491.61364746094,1459.10852560841,1527.5861679542,1581.43300567102,1626.94022747791,1675.4969760198,1724.86561641641,1773.16185285359,1821.03722372615,1868.38418980635,1915.09379455151,1961.05604744712,2008.12139445606,2056.3163098381
"New Zealand",58.9662628173828,61.1984024047852,64.3312225341797,69.349235534668,73.5056381225586,72.2327575683594,72.9036560058594,70.0339202880859,70.2569885253906,71.7965927124023,72.7184753417969,76.1042022705078,76.8115997314453,79.4938125610352,83.303825378418,84.6492156982422,86.9399032592773,87.7837982177734,87.4726028442383,87.61376953125,87.7479248046875,86.7909317016602,87.7409057617188,93.3486633300781,98.1273651123047,102.760986328125,106.478172302246,108.660446166992,109.52774810791,115.498184204102,118.853492736816,122.97078704834,128.718948364258,134.57551574707,139.99609375,144.644546508789,148.761840820312,153.329162597656,151.749786376953,151.528289794922,153.886047363281,157.515884399414,161.043563842773,165.277069091797,171.269348144531,177.467529296875,183.994064331055,189.813980102539,196.955261230469,201.231109619141,199.365723532234,209.36909582087,213.380516896736,218.39696640846,224.888487117126,230.11439192849,235.176908660644,240.115623518235,244.9179359886,249.57137671399,254.063661375837,258.636807159455,263.292269564998
"Other Oceania",7.10447232425213,7.5741413384676,8.00120885670185,8.60770110785961,8.82309286296368,8.74229021370411,8.66459788382053,8.87078374624252,9.47412216663361,10.263456299901,10.4764483124018,10.6098282784224,10.5621874332428,10.7620535194874,11.0629389584065,11.3259088397026,11.9138257205486,12.0591686964035,12.3596791923046,12.5601737201214,12.2548140585422,12.9755928516388,14.3590236902237,16.1534133851528,17.0976696312427,17.2711589336395,18.4208145737648,18.0370276868343,17.8319535553455,18.4372789561749,18.141641408205,18.0974652469158,18.3205116987228,18.9607594609261,19.6649290919304,20.1848664581776,21.557974010706,22.8315915763378,23.2209979593754,23.8121232390404,25.6842404603958,26.403374761343,27.324341148138,28.4423471093178,31.3702679872513,33.653588950634,35.0591851174831,36.5162641406059,36.8929476737976,38.5825134813786,34.9558789804098,36.3196657696324,38.1996549399851,40.2733611011689,41.8346452085745,43.3046769689293,44.8079318415632,46.3161823928976,47.8563409290326,49.3984736379261,50.9774228897404,52.6105992851965,54.300025260242
"Fiji",1.42105376720428,1.51894998550415,1.63264763355255,1.82224476337433,1.86964416503906,1.87955713272095,1.93098497390747,2.04499053955078,2.08309698104858,2.33775162696838,2.3002667427063,2.44587373733521,2.29964733123779,2.20857858657837,2.39394497871399,2.2835009098053,2.46047019958496,2.29770970344544,2.3196702003479,2.49222183227539,2.63677072525024,2.56557774543762,2.72207808494568,2.78005933761597,2.92184233665466,2.99488830566406,3.13864302635193,3.06959271430969,3.10949754714966,3.38313317298889,3.32562017440796,3.39213252067566,3.50068068504333,3.53568744659424,3.72307896614075,3.74914050102234,3.81859278678894,3.78610944747925,3.82521247863769,3.77219343185425,3.88364934921265,3.98870778083801,4.04500102996826,4.23650026321411,4.47389316558838,4.68254709243774,4.80006885528565,5.06050777435303,5.23895215988159,5.29465579986572,4.48986811828613,4.31027339355468,4.60768225770996,4.96708147381134,5.27007344371383,5.49141652834981,5.7110731894838,5.92809396796093,6.14150534515406,6.35031653274629,6.55987697529885,6.77635291235572,6.99997255523224
"Maldives",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.466299414634705,0.503079891204834,0.54065614938736,0.564528226852417,0.662580072879791,0.75408935546875,0.818897366523743,0.891485869884491,0.96920257806778,1.05929720401764,0.807460844516754,0.863159894943237,0.918929159641266,0.968728244304657,1.04142498970032,1.40765106678009,1.51827335357666,1.64577698707581,1.769122838974,1.87837767601013,1.95061659812927,1.87369132041931,2.00987863540649,2.28623771667481,2.42418384552002,2.10591149330139,2.65579628944397,2.86066102981567,3.13200426101685,2.90559649467468,3.11669206619263,3.38369035720825,3.46887111663818,3.72144198417664,3.99420976638794,4.10942459106445,4.36989259719849,4.66720533370972,4.98872041702271,5.24893188476562,3.4905492364819,4.65692558247005,5.16453047095929,5.78943865794536,6.14259441608003,6.48657970338051,6.84334158706644,7.21288203929434,7.59516480113443,7.99011335630679,8.39760912985847,8.82588718747267,9.27600742561675
"Papua New Guinea",4.94790458679199,5.2593846321106,5.55620098114014,5.91898012161255,6.07349729537964,6.0200572013855,5.81607055664062,5.8646240234375,6.36604118347168,6.4826922416687,6.33336687088013,6.31596040725708,6.33825206756592,6.54254484176636,6.51933670043945,6.78012228012085,7.09831762313843,7.29497575759888,7.50720453262329,7.40063333511353,7.1777138710022,7.86296319961548,8.95191192626953,10.5813636779785,11.2101192474365,10.8387908935547,11.6770286560059,11.221113204956,10.7981767654419,10.9985427856445,10.7241468429565,10.7111387252808,10.6941194534302,10.9255514144897,11.2228546142578,11.9349212646484,12.5805940628052,13.5637912750244,13.5235805511475,14.4432401657104,15.90611743927,16.0822849273682,16.8312568664551,17.4750423431396,19.8418235778809,21.7235317230225,22.6093673706055,23.4091815948486,23.2325592041016,24.5391120910644,23.6776254733865,24.0906311947354,25.1988002296932,26.1563546384215,26.9541234548934,27.7638927087871,28.5968094900507,29.4261169925342,30.2794744133806,31.1272996825169,31.9988640587847,32.8948322371725,33.8158875241278
"Samoa",0.33907887339592,0.38387855887413,0.390474200248718,0.419169843196869,0.374670267105102,0.359851509332657,0.394029289484024,0.390045762062073,0.414758533239365,0.470051169395447,0.441269934177399,0.40131002664566,0.409904718399048,0.411671549081802,0.416972100734711,0.433315306901932,0.457167506217956,0.459376007318497,0.452750444412231,0.469535291194916,0.448775053024292,0.438453167676926,0.437576293945312,0.455516904592514,0.443937182426453,0.473563998937607,0.507561028003693,0.510826766490936,0.522038877010345,0.533447682857513,0.570355832576752,0.609937131404877,0.636432826519012,0.665170848369598,0.695935010910034,0.72486138343811,0.739132583141327,0.785865306854248,0.79379540681839,0.755627512931824,0.759248197078705,0.790934562683105,0.758595407009125,0.755418121814728,0.756009161472321,0.788307309150696,0.851798892021179,0.860449433326721,0.841794073581696,0.871028482913971,0.783314557219778,0.765451227948414,0.756265813213035,0.794835369686898,0.817885595407818,0.8401337193741,0.861977195276613,0.882664648785297,0.902083271479461,0.92012493690905,0.937607310490947,0.955421849166732,0.97357486407311
"Solomon Islands",0.222015306353569,0.233400702476501,0.23909342288971,0.260874152183533,0.313840985298157,0.286615073680878,0.325721442699432,0.36383780837059,0.398984014987946,0.485612034797669,0.472680181264877,0.464047938585281,0.456462025642395,0.474249631166458,0.475034385919571,0.460124164819717,0.459077835083008,0.497792094945908,0.504070043563843,0.525519847869873,0.537029564380646,0.569273769855499,0.641517221927643,0.667026817798615,0.728352129459381,0.788248836994171,0.800901651382446,0.789371252059937,0.803452610969543,0.79957515001297,0.685495853424072,0.630803167819977,0.61314058303833,0.652994751930237,0.684980928897858,0.722115039825439,0.772277891635895,0.828808605670929,0.88770592212677,0.845643401145935,0.903223633766174,1.02240967750549,1.0689845085144,1.10124480724335,1.12602376937866,1.15465009212494,1.19184076786041,1.23586285114288,1.28350174427032,1.31807911396027,1.26008363294602,1.2556733402307,1.2104690999824,1.25283551848178,1.29204927021026,1.3311962958188,1.36980098966708,1.40815541672458,1.44617561364761,1.48522235590568,1.52383813574281,1.56345792581888,1.60410783039914
"Tonga",0.174419790506363,0.17852745950222,0.182792618870735,0.186432227492332,0.191440150141716,0.196209296584129,0.197791621088982,0.207285612821579,0.211241453886032,0.215197280049324,0.221438005566597,0.228302612900734,0.239127039909363,0.243867486715317,0.248106867074966,0.264378875494003,0.269980162382126,0.278040796518326,0.272808432579041,0.27387210726738,0.268273919820786,0.285483539104462,0.286202937364578,0.296901315450668,0.311605423688888,0.323171824216843,0.323204845190048,0.322779566049576,0.331555336713791,0.344425320625305,0.35603192448616,0.368855446577072,0.381466150283813,0.389509677886963,0.388140857219696,0.394281893968582,0.39107945561409,0.374787956476211,0.386404603719711,0.395255625247955,0.409428119659424,0.420831292867661,0.424578040838242,0.411328673362732,0.419853866100311,0.435438215732575,0.450153738260269,0.462307870388031,0.46369481086731,0.442423671483993,0.445320213048245,0.421718241756688,0.418344495822635,0.433823242168072,0.446404116190946,0.455332198514765,0.463528177870912,0.471871684851561,0.479893503719043,0.488051693511098,0.496348572533508,0.504786498503255,0.513367869218511
"Vanuatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272151947021484,0.241127163171768,0.251253664493561,0.278138101100922,0.31661319732666,0.346963852643967,0.350377947092056,0.349915027618408,0.339788466691971,0.333972960710526,0.33909410238266,0.378790080547333,0.39068153500557,0.400808066129684,0.40381708741188,0.440388321876526,0.444844007492065,0.455202013254166,0.477567195892334,0.498109579086304,0.499777168035507,0.529374182224274,0.510906934738159,0.484793365001679,0.505607604980469,0.525754868984222,0.553634881973267,0.60050094127655,0.63156795501709,0.672294735908508,0.694566607475281,0.705881655216217,0.714516162872314,0.727054178714752,0.741370916366577,0.75845468044281,0.759689927101135,0.786062896251678,0.820749282836914,0.843725264072418,0.868282437324524,0.80911774904121,0.818992788936463,0.843562572604557,0.878992200653948,0.911514912078144,0.936125814704254,0.961401212147649,0.986397642746624,1.01204398051733,1.03734508003027,1.06327870703102,1.0898606747068,1.11710719157447
