"Country","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998"
"Other Former Soviet Union",175.274163484573,180.575747966766,186.426706314087,192.320199489594,198.536372184753,203.303929805756,207.545767307281,218.186656236649,228.253732204437,229.840678215027,229.980149745941,211.176916122437,181.135745048523,163.429084777832,141.919257164001,131.888705730438,133.996195554733,138.88756942749,142.491268873215
"Armenia",4.98186540603638,5.13594436645508,5.29478788375854,5.45854330062866,5.62736463546753,5.80140686035156,5.98083066940308,6.16580533981323,6.35650062561035,6.55309438705444,6.35786581039429,5.61399555206299,3.26734519004822,2.97981882095337,3.14072918891907,3.35743951797485,3.55436658859253,3.67241024971008,3.94049620628357
"Azerbaijan",20.6944026947021,21.3344287872314,21.9942607879639,22.6744976043701,23.3757667541504,24.0987300872803,24.8440532684326,25.6124229431152,26.4451751708984,25.2838897705078,22.3256759643555,22.169397354126,17.1591129302979,13.1953582763672,10.5958728790283,9.34555912017822,9.46705150604248,10.0161409378052,11.0177545547485
"Belarus",23.8893337249756,24.6281814575195,25.3898792266846,26.1751346588135,26.984676361084,27.8192558288574,28.6796455383301,29.5666484832764,30.4810829162598,31.4237976074219,32.3956642150879,32.0069198608398,28.934253692627,26.7352504730225,23.6072254180908,21.1520729064941,21.7443313598633,24.2231884002686,26.2579326629639
"Georgia",17.5476264953613,18.4719352722168,18.8416576385498,19.6522045135498,20.7187156677246,21.7425632476807,19.9650497436523,20.2210102081299,21.3444004058838,19.8086261749268,16.8792839050293,13.3177547454834,7.3380823135376,5.18802452087402,4.64847040176392,4.76933002471924,5.30349493026733,5.86137199401855,6.04336166381836
"Kazakhstan",72.1474533081055,74.3788070678711,76.6791687011719,79.0507049560547,81.4955520629883,84.0160598754883,86.6144943237305,89.2932968139648,92.0549240112305,94.9020004272461,96.2909545898438,85.6989440917969,81.1568984985352,73.6904602050781,64.4054641723633,59.1242141723633,59.4198341369629,60.4299736022949,59.2818031311035
"Kyrgyzstan",3.07227301597595,3.16729116439819,3.26524925231934,3.36623668670654,3.47034549713135,3.57767677307129,3.78777408599854,3.91276955604553,4.42925643920898,4.55282163619995,4.81245994567871,4.43463039398193,3.81871724128723,3.22836947441101,2.57994627952576,2.44001460075378,2.612877368927,2.87194871902466,2.93288660049438
"Moldova",7.85673761367798,7.80086183547974,8.71597385406494,9.09574222564697,9.40110969543457,8.90370941162109,9.60786724090576,9.72337341308594,9.88793754577637,10.3855266571045,10.1327772140503,8.36127948760986,5.93248844146729,5.86313247680664,4.05030155181885,3.9945981502533,3.75983333587646,3.82175993919373,3.57173323631287
"Tajikistan",6.33963060379028,6.46901226043701,6.60103225708008,6.73574590682983,6.87321090698242,6.26479148864746,6.48405885696411,6.40625047683716,7.29671907424927,6.82243251800537,6.78149795532227,6.30001163482666,4.47300815582275,3.73943495750427,2.94293546676636,2.57753133773804,2.14708352088928,2.18316888809204,2.2991578578949
"Turkmenistan",5.88295269012451,6.06490087509155,6.25247430801392,6.44584989547729,6.64520597457886,6.8507285118103,7.06260538101196,9.50567531585693,10.5535459518433,10.1044588088989,13.679877281189,13.0498828887939,11.0968389511108,11.2632913589478,9.31475734710693,8.64409160614014,9.22324466705322,8.17179584503174,8.75199317932129
"Uzbekistan",12.8618879318237,13.1243848800659,13.39222240448,13.6655397415161,13.9444246292114,14.2290077209473,14.5193881988525,17.7794036865234,19.4041900634766,20.0040302276611,20.3240928649902,20.224100112915,17.9589996337891,17.5459442138672,16.6335544586182,16.4838542938232,16.7640781402588,17.6358108520508,18.3941497802734
"Asia and Oceania",5010.76493114233,5245.31468963623,5449.84707631171,5681.86427877843,6000.71841306984,6327.90306542814,6617.8283303082,6990.77665948868,7516.52769839764,7900.58713182807,8304.92088668048,8656.01683455706,8967.17737734318,9258.99279680848,9671.12406519055,10180.5595493913,10713.3769983947,11088.5261807144,11132.204728663
"Asia",4473.81283967197,4689.71514303982,4877.8606094569,5117.96095444262,5410.9991184175,5710.40716440976,5976.28527510166,6338.99405300617,6830.99820142984,7191.53535744548,7573.47153255343,7927.74041086435,8233.83344531059,8492.88170325756,8873.17638009787,9352.05286687613,9852.81327271461,10195.7638017535,10203.105471909
"Asia Less Japan",1448.8724385947,1537.28370197117,1620.42151109874,1745.4295976311,1886.4159167707,2001.57645614445,2143.7182072401,2324.65898191929,2544.28804403543,2696.59063002467,2858.71110960841,3052.30117374659,3316.44636726379,3600.55080378056,3931.9280833602,4275.14131754637,4618.89291954041,4905.56051391363,4972.77494174242
"East Asia",3632.45421028137,3797.79296755791,3952.76179504395,4142.73865509033,4394.93532109261,4667.2673842907,4885.82078337669,5195.10121488571,5595.4812374115,5871.60084009171,6167.20974850655,6461.53056097031,6677.96678233147,6845.31785321236,7112.0925655365,7457.97391200066,7822.67184853554,8085.34946703911,8132.69411659241
"East Asia Less Japan",607.513809204102,645.361526489258,695.322696685791,770.207298278809,870.352119445801,958.436676025391,1053.25371551514,1180.76614379883,1308.77108001709,1376.6561126709,1452.44932556152,1586.09132385254,1760.57970428467,1952.98695373535,2170.84426879883,2381.0623626709,2588.75149536133,2795.14617919922,2902.36358642578
"China",341.36181640625,359.018463134766,391.0947265625,433.470672607422,499.094573974609,566.189819335938,616.805480957031,688.903442382812,766.298400878906,798.374633789062,829.568054199219,906.668762207031,1035.56225585938,1179.16967773438,1333.07678222656,1479.03833007812,1625.88269042969,1775.96423339844,1915.15747070312
"Hong Kong",54.3135375976562,59.3434371948242,61.093921661377,64.7455139160156,71.2030639648438,71.7421340942383,79.674072265625,90.3491744995117,98.0393905639648,100.271789550781,104.112716674805,110.049194335938,116.910697937012,124.160522460938,131.654998779297,134.780212402344,140.519989013672,147.686096191406,138.998199462891
"Japan",3019.28662109375,3146.37841796875,3250.60107421875,3365.12133789062,3516.61865234375,3700.65673828125,3823.76000976562,4004.64916992188,4276.36572265625,4484.11279296875,4703.5078125,4864.25,4905.501953125,4880.095703125,4928.55810546875,5063.7060546875,5220.68115234375,5276.85791015625,5217.3134765625
"Korea",141.052154541016,151.180419921875,163.675521850586,185.349533081055,204.705429077148,220.569381713867,245.326263427734,275.911743164062,308.758239746094,330.463073730469,362.885559082031,400.458557128906,425.188903808594,454.300506591797,496.124053955078,543.606140136719,584.890319824219,619.528625488281,585.632873535156
"Taiwan",70.7863006591797,75.819206237793,79.4585266113281,86.6415786743164,95.3490524291992,99.9353408813477,111.447898864746,125.601783752441,135.675048828125,147.546615600586,155.882995605469,168.914810180664,182.917846679688,195.356246948242,209.988433837891,223.637680053711,237.45849609375,251.967224121094,262.575042724609
"Other East Asia",5.65377998352051,6.05302309989929,6.8380241394043,7.41001892089844,7.96454930305481,8.17396998405457,8.80705809593201,9.68590116500854,10.3444347381592,10.8319344520569,11.2526104450226,11.1892371177673,11.8851249217987,12.235196352005,12.6901912689209,13.2054946422577,13.2392008304596,13.3453776836395,13.017053604126
"Macau",3.34949684143066,3.55572891235352,4.13240242004395,4.54655027389526,4.93117904663086,4.96730709075928,5.29977083206177,6.0573091506958,6.53049516677856,6.85864114761353,7.40584516525269,7.67689180374146,8.69789886474609,9.14896678924561,9.53808975219727,9.85240173339844,9.8111629486084,9.78375911712646,9.33647918701172
"Mongolia",2.30428314208984,2.49729418754578,2.70562171936035,2.86346864700317,3.03337025642395,3.20666289329529,3.50728726387024,3.62859201431274,3.81393957138062,3.97329330444336,3.8467652797699,3.51234531402588,3.18722605705261,3.0862295627594,3.15210151672363,3.35309290885925,3.4280378818512,3.56161856651306,3.68057441711426
"Southeast Asia",449.903831660748,475.331380367279,493.65457201004,514.584549307823,535.572854280472,539.24534702301,561.92820763588,594.779098510742,641.028672456741,694.61071062088,747.362738728523,795.103337049484,846.693607091904,907.342134714127,976.125604391098,1053.4016251564,1131.5469956398,1177.45225930214,1085.50484824181
"Cambodia",2.60396218299866,2.73525333404541,2.87316536903381,3.01803040504456,3.17019867897034,3.33004307746887,3.49794268608093,3.67431092262268,4.11438035964966,4.25753498077393,4.30702018737793,4.63397884368896,4.95917081832886,5.08496856689453,3.31496024131775,3.64325642585754,3.85811758041382,4.01269769668579,4.20055770874023
"Indonesia",181.537063598633,195.927795410156,200.329208374023,208.728942871094,223.28889465332,228.786575317383,242.227890014648,254.159866333008,268.8515625,288.898712158203,309.821166992188,331.235931396484,352.757995605469,375.674591064453,404.000335693359,437.209197998047,471.391021728516,493.545837402344,428.759429931641
"Malaysia",45.7721786499023,48.9497299194336,51.85888671875,55.1012229919434,59.3780632019043,58.7692909240723,59.4983787536621,62.5874977111816,68.8072662353516,75.0409317016602,81.8010177612305,89.6093063354492,97.5711975097656,107.225814819336,117.103500366211,128.613708496094,141.478546142578,151.838653564453,140.664215087891
"Myanmar",5.90108919143677,6.27614784240723,6.62785530090332,6.91889047622681,7.26018047332764,7.46716833114624,7.38821458816528,7.09226942062378,6.2871241569519,6.51945209503174,6.70310068130493,6.65948915481567,7.30285882949829,7.74390888214111,8.32299518585205,8.90128135681152,9.47476577758789,10.0102405548096,10.5974617004395
"Philippines",79.972412109375,82.7100830078125,85.7036361694336,87.3102493286133,80.9159240722656,75.0037078857422,77.5664215087891,80.9108047485352,86.3743438720703,91.7341384887695,94.5200805664062,93.9734344482422,94.2906951904297,96.2861785888672,100.510848999023,105.213447570801,111.36408996582,117.138725280762,116.463165283203
"Thailand",66.5138778686523,70.442756652832,74.2131042480469,78.3573150634766,82.8647689819336,86.715690612793,91.5143814086914,100.2255859375,113.543678283691,127.385223388672,141.610549926758,153.729934692383,166.156524658203,179.866165161133,194.249908447266,210.023498535156,221.894805908203,215.784729003906,199.312301635742
"Vietnam",23.7227115631104,23.2245330810547,22.945837020874,22.6934337615967,22.4664993286133,23.3215427398682,23.9720497131348,24.8310794830322,26.1061573028564,28.0287494659424,29.4584732055664,31.2144451141357,33.9132614135742,36.6509895324707,39.8905639648438,43.6963119506836,47.7775535583496,51.672420501709,54.6510543823242
"Other Southeast Asia",43.8805364966393,45.0650811195374,49.1028788089752,52.4564644098282,56.2283248901367,55.8513281345367,56.2629289627075,61.2976839542389,66.94415974617,72.7459683418274,79.141329407692,84.0468170642853,89.7419030666351,98.8095180988312,108.732491493225,116.100922822952,124.308094978333,133.44895529747,130.856662511826
"Brunei",11.5189266204834,9.2351016998291,9.60050296783447,9.64864635467529,9.70652675628662,9.5618257522583,9.30217742919922,9.48906993865967,9.59319972991943,9.49015235900879,9.59354019165039,9.89534664154053,10.3662242889404,10.3977966308594,10.7248487472534,11.2051839828491,11.5277042388916,11.3581113815308,11.2946748733521
"Laos",0.23463386297226,0.270607471466064,1.39252400398254,1.44320166110992,1.51686573028564,1.59377026557922,1.67162799835205,1.647794008255,1.61467003822327,1.84380197525024,1.96742117404938,2.05195260047913,2.16603827476501,2.29410672187805,2.48128318786621,2.65574860572815,2.83974742889404,3.03489756584167,3.15531039237976
"Singapore",32.1269760131836,35.5593719482422,38.1098518371582,41.364616394043,45.0049324035645,44.6957321166992,45.2891235351562,50.1608200073242,55.7362899780273,61.4120140075684,67.5803680419922,72.0995178222656,77.2096405029297,86.1176147460938,95.5263595581055,102.239990234375,109.940643310547,119.055946350098,116.406677246094
"South Asia",391.45479772985,416.590795114636,431.444242402911,460.637750044465,480.490943044424,503.894433096051,528.536284089088,549.113739609718,594.488291561604,625.323806732893,658.899045318365,671.106512844563,709.173055887222,740.221715331078,784.958210170269,840.677329719067,898.594428539276,932.962075412273,984.906507074833
"Bangladesh",28.4353790283203,30.4923782348633,31.1431846618652,32.3518676757812,33.9058265686035,35.0389633178711,36.5012741088867,37.8782501220703,38.7934837341309,39.8938941955566,42.136833190918,43.6054000854492,45.978702545166,48.14501953125,50.0179214477539,52.5794792175293,54.9576110839844,57.4251480102539,60.398063659668
"India",294.532196044922,312.222381591797,323.074401855469,346.622924804688,359.866485595703,378.774963378906,396.867401123047,412.604614257812,452.329315185547,479.230865478516,505.748901367188,511.093811035156,539.114013671875,564.726135253906,602.330810546875,647.954284667969,696.871765136719,725.093811035156,769.936645507812
"Pakistan",42.7204666137695,46.1042518615723,49.1183090209961,52.4477348327637,55.104320526123,59.2879028320312,62.5497169494629,66.5856399536133,71.6629867553711,75.2173080444336,78.570930480957,82.5478515625,88.9089050292969,90.4717025756836,93.8530044555664,98.5105590820312,103.284957885742,104.332679748535,106.993408203125
"Other South Asia",25.7667560428381,27.771783426404,28.1083468645811,29.2152227312326,31.6143103539944,30.7926035672426,32.617891907692,32.0452352762222,31.7025058865547,30.9817390143871,32.4423802793026,33.8594501614571,35.1714346408844,36.8788579702377,38.7564737200737,41.6330067515373,43.4800944328308,46.1104366183281,47.5783897042274
"Afghanistan",7.63771533966064,8.48251724243164,8.03842163085938,8.54243850708008,9.67422294616699,7.69860744476318,8.48918437957764,7.43081140518188,6.16814422607422,4.71526145935059,4.59266471862793,4.6294059753418,4.67569971084595,4.53075313568115,4.39483070373535,5.54627656936646,5.87905263900757,6.23179578781128,5.98252391815186
"Bhutan",0.165165409445763,0.188136175274849,0.194559022784233,0.216565027832985,0.226271718740463,0.23580177128315,0.263462662696838,0.339066624641418,0.35597687959671,0.382435292005539,0.424030631780624,0.422301113605499,0.441730737686157,0.450505137443542,0.472811877727509,0.506259143352509,0.534433364868164,0.563152968883514,0.59645801782608
"Nepal",4.29141855239868,4.64940786361694,4.82512664794922,4.68146276473999,5.13468170166016,5.45020294189453,5.69904041290283,5.79567432403564,6.24175643920898,6.51200246810913,6.81383609771729,7.24775123596191,7.54537343978882,7.8358588218689,8.47965335845947,8.77376556396484,9.24125671386719,9.70781230926514,10.0006380081177
"Sri Lanka",13.672456741333,14.4517221450806,15.0502395629883,15.7747564315796,16.5791339874268,17.4079914093018,18.1662044525146,18.4796829223633,18.9366283416748,19.3720397949219,20.6118488311768,21.5599918365479,22.5086307525635,24.0617408752441,25.4091777801514,26.8067054748535,27.8253517150879,29.6076755523682,30.9987697601318
"Oceania",536.952091470361,555.599546596408,571.986466854811,563.903324335814,589.719294652343,617.495901018381,641.543055206537,651.782606482506,685.529496967793,709.051774382591,731.449354127049,728.276423692703,733.343932032585,766.11109355092,797.947685092688,828.506682515144,860.563725680113,892.762378960848,929.099256753922
"Australia",457.812225341797,473.093353271484,488.838470458984,477.985565185547,499.882751464844,526.122619628906,547.457641601562,561.173217773438,593.053771972656,615.990661621094,637.947998046875,635.475646972656,638.288330078125,664.069274902344,690.489501953125,716.930847167969,744.737976074219,774.277465820312,809.714111328125
"New Zealand",70.0264434814453,73.2859344482422,73.9675827026367,76.550666809082,80.2197418212891,81.5150146484375,83.7206497192383,80.1113586425781,81.7168121337891,82.1465759277344,82.6802368164062,81.3221740722656,82.3521194458008,87.7320404052734,92.3084869384766,96.5336380004883,99.7751922607422,102.776824951172,103.872543334961
"Other Oceania",9.11342264711857,9.22025887668133,9.18041369318962,9.36709234118462,9.61680136620998,9.85826674103737,10.3647638857365,10.4980300664902,10.7589128613472,10.9145368337631,10.8211192637682,11.4786026477814,12.7034825086594,14.3097782433033,15.149696201086,15.0421973466873,16.0505573451519,15.7080881893635,15.5126020908356
"Fiji",1.86009883880615,1.97784292697906,1.85959780216217,1.78595542907715,1.93585109710693,1.84654104709625,1.98964619636536,1.85803079605103,1.87578892707825,2.01532196998596,2.13221073150635,2.07464075088501,2.20119404792786,2.24808025360107,2.36273241043091,2.4218008518219,2.53804707527161,2.48220992088318,2.51447868347168
"Maldives",0.387226223945618,0.417769640684128,0.44897386431694,0.468797743320465,0.550222396850586,0.626213908195496,0.680032014846802,0.74031126499176,0.804849028587341,0.879665732383728,0.844056129455566,0.902279615402222,0.960576474666595,1.01263248920441,1.08862400054932,1.16894733905792,1.26081073284149,1.36669290065765,1.46912217140198
"Papua New Guinea",5.67410802841187,5.65851354598999,5.67848491668701,5.86151170730591,5.84071922302246,6.07435894012451,6.35943222045898,6.53562021255493,6.72575664520264,6.63027906417847,6.43056392669678,7.04448318481445,8.02007961273193,9.47991752624512,10.0432243347168,9.71054744720459,10.4615325927734,10.0530729293823,9.67416095733643
"Samoa",0.393896341323853,0.358226418495178,0.354594707489014,0.356123149394989,0.360708445310593,0.374846369028091,0.395480066537857,0.397390633821487,0.391659051179886,0.406179070472717,0.388220071792603,0.379290997982025,0.378532439470291,0.39405220746994,0.384035021066666,0.409664154052734,0.439073801040649,0.441898882389069,0.451598078012466
"Solomon Islands",0.356463968753815,0.349954098463058,0.344233304262161,0.35764753818512,0.358239352703094,0.346995055675507,0.346205979585648,0.375401705503464,0.380136132240295,0.396312147378922,0.404991954565048,0.429308384656906,0.483789563179016,0.503027260303497,0.549274682998657,0.594444751739502,0.60398668050766,0.595291256904602,0.60591048002243
"Tonga",0.202237010002136,0.208506360650063,0.218392193317413,0.222721606492996,0.226593390107155,0.241454422473907,0.246570020914078,0.253931730985641,0.249153047800064,0.250124514102936,0.245011731982231,0.260729104280472,0.261386096477509,0.271156847476959,0.284585982561111,0.295149445533752,0.295179605484009,0.29479119181633,0.30280601978302
"Vanuatu",0.23939223587513,0.249445885419846,0.27613690495491,0.31433516740799,0.344467461109161,0.347856998443604,0.34739738702774,0.337343722581863,0.331570029258728,0.336654335260391,0.376064717769623,0.387870609760284,0.397924274206161,0.400911659002304,0.437219768762589,0.441643357276917,0.451926857233047,0.474131107330322,0.494525700807571
"Other Asia Oceania",84.4144951701164,88.110146522522,93.2296635061502,98.4487984031439,105.423985913396,104.676168426871,108.052642852068,113.52685046196,119.750013232231,125.474178642035,133.657439395785,140.574106991291,149.501945137978,162.233350664377,175.328852683306,185.981621563435,197.077947586775,208.612857788801,206.964707911015
"Middle East",1109.30742168427,1120.49428462982,1089.94094944,1074.64712715149,1072.40599536896,1070.91761445999,1094.16170978546,1127.56866264343,1149.28904819489,1177.67222452164,1317.92390441895,1349.34442996979,1440.87190341949,1507.29794979095,1516.60516357422,1583.43839454651,1666.29378318787,1742.32514572144,1807.94849205017
"Iran",186.736633300781,177.071075439453,225.252853393555,244.540191650391,223.056854248047,227.857513427734,204.601821899414,205.928695678711,194.816360473633,206.546020507812,235.119140625,264.234832763672,271.725189208984,274.551116943359,270.401031494141,276.573364257812,290.881317138672,292.283508300781,298.648895263672
"Iraq",45.6840057373047,45.3510894775391,46.9084358215332,40.7759475708008,40.1703262329102,40.7543640136719,42.6484603881836,46.6170196533203,46.6081428527832,45.1546516418457,71.262092590332,25.6207847595215,33.9711647033691,44.2609710693359,45.9670257568359,46.9415397644043,52.1148681640625,63.1829872131348,85.2067413330078
"Saudi Arabia",355.707611083984,362.619018554688,287.448486328125,241.309036254883,230.060531616211,207.527252197266,242.83332824707,226.727416992188,256.449829101562,255.159851074219,293.927368164062,338.039642333984,351.519134521484,346.725311279297,348.662536621094,349.402008056641,358.617218017578,362.575561523438,373.066192626953
"Turkey",219.287063598633,229.937057495117,238.130249023438,249.967895507812,266.745788574219,278.059387207031,297.557006835938,325.781860351562,333.342407226562,334.309906005859,365.287567138672,367.918670654297,386.445678710938,416.013641357422,396.593536376953,427.838226318359,459.411254882812,494.223876953125,505.631286621094
"Other Middle East",301.892107963562,305.516043663025,292.200924873352,298.054056167603,312.372494697571,316.719097614288,306.521092414856,322.513669967651,318.072308540344,336.501795291901,352.327735900879,353.530499458313,397.210736274719,425.746909141541,454.981033325195,482.683256149292,505.269124984741,530.059211730957,545.395376205444
"Bahrain",7.62422275543213,7.21886587142944,6.67339277267456,7.09891319274902,7.45411777496338,7.09943056106567,7.18341636657715,7.93042087554932,8.48554992675781,8.51643753051758,8.89439678192139,9.89323711395264,10.5550947189331,11.9135360717773,11.8837518692017,12.3507823944092,12.8584003448486,13.2561101913452,13.8910779953003
"Israel",68.080192565918,71.7156219482422,73.209098815918,75.6682739257812,76.3744201660156,79.4576110839844,82.7870025634766,88.6977462768555,91.2788696289062,91.8034896850586,98.5191040039062,106.130798339844,114.365768432617,119.073928833008,127.918556213379,136.364929199219,143.611877441406,148.870071411133,155.072875976562
"Jordan",7.13783407211304,7.47384881973267,8.02579402923584,8.18553924560547,8.892822265625,9.20019340515137,9.84550952911377,10.130597114563,9.94296646118164,8.60542774200439,8.68922328948975,8.84770584106445,10.4991159439087,10.9853210449219,11.5330972671509,12.2465744018555,12.5022029876709,12.9157629013062,13.3024530410767
"Kuwait",52.4813957214355,42.4943389892578,37.26123046875,41.1416854858398,43.2974700927734,41.4539833068848,45.0046119689941,48.6691398620605,43.7780532836914,55.1144599914551,40.7188415527344,23.7410373687744,43.8439254760742,58.7466812133789,63.7026481628418,66.7975082397461,67.2017211914062,68.8638381958008,71.3856658935547
"Lebanon",10.5758581161499,10.6339902877808,6.72186994552612,8.24839401245117,11.9172172546387,14.8130893707275,13.8097620010376,16.1200008392334,11.5727262496948,6.65997457504272,8.42707633972168,12.5940437316895,14.6642961502075,16.2430057525635,17.5595417022705,18.691930770874,20.8014907836914,21.020938873291,21.7915096282959
"Oman",11.4368257522583,13.3864707946777,14.935263633728,17.4244747161865,20.3363800048828,23.1849384307861,23.6491374969482,22.8354225158691,24.1973323822021,27.042179107666,27.0069103240967,28.647331237793,31.0576858520508,32.9344863891602,34.2109527587891,35.9204139709473,37.0145263671875,39.2478065490723,40.2848625183105
"Syria",18.1917324066162,19.921350479126,20.3441104888916,20.6348628997803,19.7946643829346,21.0051212310791,19.9662704467773,20.3471355438232,23.046443939209,20.9818954467773,22.5850734710693,24.3695812225342,27.6522464752197,29.0843524932861,31.3101577758789,33.1104965209961,34.5673599243164,35.1895713806152,37.4196243286133
"United Arab Emirates",118.500358581543,124.021499633789,115.688102722168,110.197746276855,114.624336242676,110.504188537598,93.9748229980469,97.1530303955078,94.6086807250977,106.281394958496,125.760643005371,126.842292785645,131.085098266602,132.738327026367,141.892150878906,151.381729125977,160.159454345703,173.277160644531,173.783111572266
"Yemen",7.86368799209595,8.65005683898926,9.34206199645996,9.45416641235352,9.68106651306152,10.0005416870117,10.3005590438843,10.6301765441895,11.1616859436035,11.4965362548828,11.7264671325684,12.4644718170166,13.4875049591064,14.0272703170776,14.9701766967773,15.8188915252686,16.5520915985107,17.4179515838623,18.4641952514648
"Africa",787.149689681828,774.641987912357,781.401989616454,772.503429844975,795.133336320519,814.557723298669,823.918086096644,835.823568820953,871.948193266988,899.088559642434,922.114727057517,935.11544585973,938.460199691355,930.753008976579,946.395226128399,967.392845213413,1017.96330402046,1050.2398718074,1083.35845071077
"North Africa",230.177290916443,221.28314781189,234.093519210815,239.29106426239,247.485058784485,257.386116981506,257.866138458252,254.069547653198,264.505342483521,276.661777496338,286.457624435425,297.650390625,302.139818191528,300.860166549683,310.163972854614,309.275777816772,326.730731964111,333.756633758545,349.791873931885
"Egypt",46.809757232666,50.2495994567871,55.2279090881348,58.041446685791,63.6980285644531,67.3871002197266,70.5842971801758,73.2896194458008,77.2921981811523,81.0956420898438,85.6913528442383,86.6557235717773,90.5317153930664,93.1578521728516,96.8591690063477,101.355819702148,106.412185668945,112.256721496582,118.515586853027
"Morocco",27.2146320343018,26.7401638031006,29.1353797912598,29.5393619537354,31.4353122711182,33.3238372802734,36.4133224487305,36.294979095459,40.605094909668,41.7607955932617,43.1855964660645,46.3019104003906,45.3306159973145,44.9949035644531,49.7589645385742,47.0692710876465,52.8930892944336,52.0675849914551,55.8365249633789
"Other North Africa",156.152901649475,144.293384552002,149.730230331421,151.710255622864,152.351717948914,156.675179481506,150.868518829346,144.484949111938,146.6080493927,153.805339813232,157.580675125122,164.692756652832,166.277486801147,162.707410812378,163.545839309692,160.850687026978,167.425457000732,169.432327270508,175.439762115479
"Algeria",70.0161361694336,72.1166152954102,76.7320861816406,80.875617980957,85.4046478271484,88.5646209716797,88.9188766479492,88.2964477539062,87.4134750366211,91.2596740722656,91.9897537231445,90.885871887207,92.5218200683594,90.578857421875,89.7636566162109,93.174674987793,96.9948348999023,98.0617828369141,103.062934875488
"Libya",73.2158813476562,58.5434188842773,59.4321060180664,56.6334495544434,51.9294776916504,52.244686126709,46.313346862793,39.5043601989746,42.4983940124512,45.5578536987305,47.2526092529297,54.7525444030762,53.213996887207,51.1370544433594,52.1234893798828,45.5079765319824,46.6784400939941,46.3260192871094,46.1342315673828
"Tunisia",12.9208841323853,13.6333503723145,13.5660381317139,14.2011880874634,15.0175924301147,15.8658723831177,15.6362953186035,16.6841411590576,16.6961803436279,16.9878120422363,18.3383121490479,19.0543403625488,20.5416698455811,20.9914989471436,21.6586933135986,22.1680355072021,23.7521820068359,25.0445251464844,26.2425956726074
"Sub-Saharan Africa",556.972398765385,553.358840100467,547.308470405638,533.212365582585,547.648277536035,557.171606317163,566.051947638392,581.754021167755,607.442850783467,622.426782146096,635.657102622092,637.46505523473,636.320381499827,629.892842426896,636.231253273785,658.117067396641,691.232572056353,716.483238048851,733.566576778889
"Nigeria",151.251968383789,131.395797729492,122.456428527832,109.07918548584,107.862274169922,114.240203857422,114.309829711914,117.967880249023,126.619682312012,129.049987792969,144.248062133789,144.764984130859,151.469329833984,148.386749267578,145.693634033203,145.587768554688,151.696517944336,156.151992797852,160.182693481445
"South Africa",191.963592529297,202.254272460938,201.478851318359,197.758453369141,207.842391967773,205.324401855469,205.361038208008,209.67512512207,218.481750488281,223.713928222656,223.002990722656,220.732330322266,216.015151977539,218.679748535156,225.677505493164,232.673477172852,242.678436279297,248.988082885742,250.233016967773
"Other West African Community",51.9293927252293,52.8865059912205,52.9782381653786,51.2186811417341,51.6282013505697,54.3846152424812,56.3238472640514,57.439296245575,59.2020172774792,61.1157478690147,60.6789125800133,62.5286855399609,62.3095442652702,63.3109685480595,64.7194422781467,67.8755560368299,71.8058694303036,75.2395271062851,78.9991352558136
"Benin",2.20658278465271,2.42623114585876,2.48045897483826,2.37261295318604,2.56075763702393,2.75359106063843,2.81337547302246,2.77117490768433,2.86554002761841,2.78375291824341,3.03362631797791,3.16182136535645,3.25533890724182,3.44532608985901,3.51493549346924,3.72742033004761,3.88860464096069,4.1116042137146,4.27446556091309
"Burkina Faso",2.12798857688904,2.21854066848755,2.43068218231201,2.43909168243408,2.39570784568787,2.59975910186768,2.80657935142517,2.79994630813599,2.96221971511841,3.0259153842926,3.00767111778259,3.28046655654907,3.28810048103333,3.40191435813904,3.4466495513916,3.64367318153381,4.04501438140869,4.3005313873291,4.61480236053467
"Cabo Verde",0.193109750747681,0.209430545568466,0.215347021818161,0.235849663615227,0.244772508740425,0.265925973653793,0.273561924695969,0.285349875688553,0.302461922168732,0.319696038961411,0.321908891201019,0.326428979635239,0.362132638692856,0.39366826415062,0.469184279441833,0.535863041877747,0.596664845943451,0.663004577159882,0.745994746685028
"Cote d'Ivoire",16.5435256958008,17.122631072998,17.1570167541504,16.4878540039062,16.0424728393555,16.7645797729492,17.3109970092773,17.2505855560303,17.4466361999512,17.9609642028809,17.7641296386719,17.7713985443115,17.7279376983643,17.6938152313232,17.8373470306396,19.1083927154541,20.5853443145752,21.3559665679932,22.4089603424072
"Gambia",0.331180155277252,0.342181622982025,0.339565336704254,0.376520991325378,0.389831960201263,0.386665493249893,0.402484238147736,0.412362545728683,0.430823296308517,0.456223458051682,0.47245991230011,0.487139403820038,0.50359833240509,0.518767237663269,0.519567906856537,0.524149715900421,0.535804450511932,0.562058866024017,0.581730902194977
"Ghana",9.7353687286377,9.39433288574219,8.7439022064209,8.34485340118408,9.06648063659668,9.52811145782471,10.0234928131104,10.5041093826294,11.0952978134155,11.6595907211304,12.0477180480957,12.6840572357178,13.1761245727539,13.815167427063,14.2710676193237,14.8579530715942,15.541784286499,16.1939735412598,16.9551525115967
